station_id,timestamp,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,wind_direction_degrees,wind_strength
SOFIS4_A8610A3439296D08,2024-02-29T11:00:00.0,2.576,15.744,1308.16,7,0,65.812,270,1
SOFIS2_A8610A3135428119,2024-02-29T12:00:00.0,1.57667,16.0633,1764.06,2,0,64.0167,45,1
SOFIS2_A8610A3135428119,2024-02-29T12:00:00.0,1.19,17.324,2097.62,7,0,60.366,270,1
SOFIS3_A8610A3135197407,2024-02-29T12:00:00.0,5.19667,15.6933,1432.39,3,0,64.5733,90,2
SOFIS4_A8610A3439296D08,2024-02-29T12:00:00.0,3.12667,15.9167,1468.72,4,0,64.81,135,1
SOFIS4_A8610A3439296D08,2024-02-29T12:00:00.0,2.062,17.158,2030.33,7,0,60.06,270,1
SOFIS2_A8610A3135428119,2024-02-29T13:00:00.0,1.19,17.324,2097.62,3,0,60.366,90,1
SOFIS2_A8610A3135428119,2024-02-29T13:00:00.0,1.562,18.202,2186.17,7,0,57.88,270,1
SOFIS3_A8610A3135197407,2024-02-29T13:00:00.0,3.56,16.854,1954.02,5,0,59.848,180,1
SOFIS4_A8610A3439296D08,2024-02-29T13:00:00.0,2.062,17.158,2030.33,4,0,60.06,135,1
SOFIS4_A8610A3439296D08,2024-02-29T13:00:00.0,2.464,18.058,2150.78,7,0,57.826,270,1
SOFIS2_A8610A3135428119,2024-02-29T14:00:00.0,1.562,18.202,2186.17,1,0,57.88,0,1
SOFIS2_A8610A3135428119,2024-02-29T14:00:00.0,1.804,18.172,2155.26,7,0,57.06,270,1
SOFIS3_A8610A3135197407,2024-02-29T14:00:00.0,3.738,18.104,2134.71,3,0,57.526,90,1
SOFIS3_A8610A3135197407,2024-02-29T14:00:00.0,3.6,17.85,2201.92,7,0,58.57,270,1
SOFIS4_A8610A3439296D08,2024-02-29T14:00:00.0,2.464,18.058,2150.78,2,0,57.826,45,1
SOFIS4_A8610A3439296D08,2024-02-29T14:00:00.0,2.6025,17.7325,1997.35,7,0,58.1675,270,1
SOFIS2_A8610A3135428119,2024-02-29T15:00:00.0,1.804,18.172,2155.25,2,0,57.06,45,1
SOFIS2_A8610A3135428119,2024-02-29T15:00:00.0,1.414,17.96,1762.46,7,0,58.418,270,1
SOFIS3_A8610A3135197407,2024-02-29T15:00:00.0,3.974,17.622,1992.61,4,0,58.208,135,1
SOFIS4_A8610A3439296D08,2024-02-29T15:00:00.0,2.494,17.806,2040.63,4,0,57.974,135,1
SOFIS4_A8610A3439296D08,2024-02-29T15:00:00.0,2.092,17.706,1794.55,7,0,59.586,270,1
SOFIS2_A8610A3135428119,2024-02-29T16:00:00.0,1.414,17.96,1762.47,2,0,58.418,45,1
SOFIS2_A8610A3135428119,2024-02-29T16:00:00.0,2.092,16.962,1584.18,7,0,59.87,270,1
SOFIS3_A8610A3135197407,2024-02-29T16:00:00.0,3.81,17.438,1739.93,4,0,59.436,135,1
SOFIS4_A8610A3439296D08,2024-02-29T16:00:00.0,2.092,17.706,1794.55,1,0,59.586,0,1
SOFIS4_A8610A3439296D08,2024-02-29T16:00:00.0,4.026,16.626,1514.86,7,0,61.902,270,1
SOFIS2_A8610A3135428119,2024-02-29T17:00:00.0,2.092,16.962,1584.18,1,0,59.87,0,1
SOFIS2_A8610A3135428119,2024-02-29T17:00:00.0,1.136,16.392,916.183,7,0,60.286,270,1
SOFIS3_A8610A3135197407,2024-02-29T17:00:00.0,5.456,16.386,1458.64,1,0,61.202,0,2
SOFIS4_A8610A3439296D08,2024-02-29T17:00:00.0,4.026,16.626,1514.86,3,0,61.902,90,1
SOFIS4_A8610A3439296D08,2024-02-29T17:00:00.0,2.8,16.062,991.297,7,0,61.054,270,1
SOFIS2_A8610A3135428119,2024-02-29T18:00:00.0,1.136,16.392,916.182,1,0,60.286,0,1
SOFIS2_A8610A3135428119,2024-02-29T18:00:00.0,1.244,15.74,317.235,7,0,65.15,270,1
SOFIS3_A8610A3135197407,2024-02-29T18:00:00.0,3.872,16.036,940.492,1,0,60.93,0,1
SOFIS4_A8610A3439296D08,2024-02-29T18:00:00.0,2.8,16.062,991.3,4,0,61.054,135,1
SOFIS4_A8610A3439296D08,2024-02-29T18:00:00.0,2.464,15.404,348.248,7,0,65.502,270,1
SOFIS2_A8610A3135428119,2024-02-29T19:00:00.0,1.244,15.74,317.232,3,0,65.15,90,1
SOFIS2_A8610A3135428119,2024-02-29T19:00:00.0,2.08,15.102,43.1347,7,0,68.598,270,1
SOFIS3_A8610A3135197407,2024-02-29T19:00:00.0,3.63,15.406,329.279,2,0,65.012,45,1
SOFIS4_A8610A3439296D08,2024-02-29T19:00:00.0,2.464,15.404,348.249,5,0,65.502,180,1
SOFIS4_A8610A3439296D08,2024-02-29T19:00:00.0,3.244,14.748,59.4174,7,0,69.612,270,1
SOFIS2_A8610A3135428119,2024-02-29T20:00:00.0,2.08,15.102,43.1337,1,0,68.598,0,1
SOFIS2_A8610A3135428119,2024-02-29T20:00:00.0,1.79,14.606,0,7,0,66.976,270,1
SOFIS3_A8610A3135197407,2024-02-29T20:00:00.0,5.47,14.788,57.0562,1,0,69.026,0,2
SOFIS4_A8610A3439296D08,2024-02-29T20:00:00.0,3.244,14.748,59.4152,5,0,69.612,180,1
SOFIS4_A8610A3439296D08,2024-02-29T20:00:00.0,2.414,14.408,0,7,0,67.84,270,1
SOFIS2_A8610A3135428119,2024-02-29T21:00:00.0,1.79,14.606,0,2,0,66.976,45,1
SOFIS2_A8610A3135428119,2024-02-29T21:00:00.0,1.182,14.092,0,7,0,65.276,270,1
SOFIS3_A8610A3135197407,2024-02-29T21:00:00.0,4.87,14.394,0,4,0,67.73,135,1
SOFIS4_A8610A3439296D08,2024-02-29T21:00:00.0,2.414,14.408,0,4,0,67.84,135,1
SOFIS4_A8610A3439296D08,2024-02-29T21:00:00.0,2.706,13.96,0,7,0,65.834,270,1
SOFIS2_A8610A3135428119,2024-02-29T22:00:00.0,1.182,14.092,0,4,0,65.276,135,1
SOFIS2_A8610A3135428119,2024-02-29T22:00:00.0,1.3675,13.97,0,7,0,66.17,270,1
SOFIS3_A8610A3135197407,2024-02-29T22:00:00.0,4.158,13.916,0,2,0,65.614,45,1
SOFIS4_A8610A3439296D08,2024-02-29T22:00:00.0,2.706,13.96,0,4,0,65.834,135,1
SOFIS4_A8610A3439296D08,2024-02-29T22:00:00.0,2.048,13.828,0,7,0,66.434,270,1
SOFIS2_A8610A3135428119,2024-02-29T23:00:00.0,1.3675,13.97,0,3,0,66.17,90,1
SOFIS2_A8610A3135428119,2024-02-29T23:00:00.0,0.276,13.852,0,6,0,66.64,225,1
SOFIS3_A8610A3135197407,2024-02-29T23:00:00.0,3.35,13.784,0,4,0,66.202,135,1
SOFIS4_A8610A3439296D08,2024-02-29T23:00:00.0,2.048,13.828,0,3,0,66.434,90,1
SOFIS4_A8610A3439296D08,2024-02-29T23:00:00.0,0.424,13.676,0,7,0,67.724,270,1
SOFIS2_A8610A3135428119,2024-03-01T00:00:00.0,0.276,13.852,0,4,0,66.64,135,1
SOFIS2_A8610A3135428119,2024-03-01T00:00:00.0,1.462,14.232,0,7,0,70.076,270,1
SOFIS3_A8610A3135197407,2024-03-01T00:00:00.0,1.09,13.658,0,3,0,67.438,90,1
SOFIS4_A8610A3439296D08,2024-03-01T00:00:00.0,0.424,13.676,0,2,0,67.724,45,1
SOFIS4_A8610A3439296D08,2024-03-01T00:00:00.0,2.868,14.134,0,7,0,69.428,270,1
SOFIS2_A8610A3135428119,2024-03-01T01:00:00.0,1.462,14.232,0,3,0,70.076,90,1
SOFIS2_A8610A3135428119,2024-03-01T01:00:00.0,1.166,14.14,0,7,0,67.6,270,1
SOFIS3_A8610A3135197407,2024-03-01T01:00:00.0,5.318,14.086,0,2,0,69.032,45,2
SOFIS4_A8610A3439296D08,2024-03-01T01:00:00.0,2.868,14.134,0,4,0,69.428,135,1
SOFIS4_A8610A3439296D08,2024-03-01T01:00:00.0,1.624,14.026,0,7,0,67.758,270,1
SOFIS2_A8610A3135428119,2024-03-01T02:00:00.0,1.166,14.14,0,2,0,67.6,45,1
SOFIS2_A8610A3135428119,2024-03-01T02:00:00.0,0.502,14.084,0,7,0,68.89,270,1
SOFIS3_A8610A3135197407,2024-03-01T02:00:00.0,3.328,13.958,0,4,0,67.632,135,1
SOFIS4_A8610A3439296D08,2024-03-01T02:00:00.0,1.624,14.026,0,5,0,67.758,180,1
SOFIS4_A8610A3439296D08,2024-03-01T02:00:00.0,1.5,14.02,0,7,0,69.188,270,1
SOFIS2_A8610A3135428119,2024-03-01T03:00:00.0,0.502,14.084,0,4,0,68.89,135,1
SOFIS2_A8610A3135428119,2024-03-01T03:00:00.0,1.548,14.108,0,7,0,68.932,270,1
SOFIS3_A8610A3135197407,2024-03-01T03:00:00.0,2.964,13.898,0,1,0,69.064,0,1
SOFIS4_A8610A3439296D08,2024-03-01T03:00:00.0,1.5,14.02,0,4,0,69.188,135,1
SOFIS4_A8610A3439296D08,2024-03-01T03:00:00.0,2.192,14.036,0,7,0,69.368,270,1
SOFIS2_A8610A3135428119,2024-03-01T04:00:00.0,1.548,14.108,0,2,0,68.932,45,1
SOFIS2_A8610A3135428119,2024-03-01T04:00:00.0,0.404,13.904,0,7,0,68.774,270,1
SOFIS3_A8610A3135197407,2024-03-01T04:00:00.0,3.954,13.972,0,2,0,68.708,45,1
SOFIS4_A8610A3439296D08,2024-03-01T04:00:00.0,2.192,14.036,0,5,0,69.368,180,1
SOFIS4_A8610A3439296D08,2024-03-01T04:00:00.0,1.002,13.91,0,7,0,68.798,270,1
SOFIS2_A8610A3135428119,2024-03-01T05:00:00.0,0.404,13.904,0,4,0,68.774,135,1
SOFIS2_A8610A3135428119,2024-03-01T05:00:00.0,0.594,14.03,0,7,0,70.158,270,1
SOFIS3_A8610A3135197407,2024-03-01T05:00:00.0,2.172,13.822,0,3,0,68.514,90,1
SOFIS4_A8610A3439296D08,2024-03-01T05:00:00.0,1.002,13.91,0,3,0,68.798,90,1
SOFIS4_A8610A3439296D08,2024-03-01T05:00:00.0,2.116,13.98,0,7,0,70.244,270,1
SOFIS2_A8610A3135428119,2024-03-01T06:00:00.0,0.594,14.03,0,4,0,70.158,135,1
SOFIS2_A8610A3135428119,2024-03-01T06:00:00.0,1.486,14.16,0,7,0,68.524,270,1
SOFIS3_A8610A3135197407,2024-03-01T06:00:00.0,3.532,13.982,0,2,0,69.59,45,1
SOFIS4_A8610A3439296D08,2024-03-01T06:00:00.0,2.116,13.98,0,3,0,70.244,90,1
SOFIS4_A8610A3439296D08,2024-03-01T06:00:00.0,2.778,14.116,0,7,0,67.966,270,1
SOFIS2_A8610A3135428119,2024-03-01T07:00:00.0,1.486,14.16,0,2,0,68.524,45,1
SOFIS2_A8610A3135428119,2024-03-01T07:00:00.0,0.032,13.834,0,7,0,68.2,270,1
SOFIS3_A8610A3135197407,2024-03-01T07:00:00.0,3.988,14.082,0,1,0,67.408,0,1
SOFIS4_A8610A3439296D08,2024-03-01T07:00:00.0,2.778,14.116,0,5,0,67.966,180,1
SOFIS4_A8610A3439296D08,2024-03-01T07:00:00.0,0.782,13.766,0,7,0,67.69,270,1
SOFIS2_A8610A3135428119,2024-03-01T08:00:00.0,0.032,13.834,0,3,0,68.2,90,1
SOFIS2_A8610A3135428119,2024-03-01T08:00:00.0,0.06,13.042,77.585,6,0,75.902,225,1
SOFIS3_A8610A3135197407,2024-03-01T08:00:00.0,1.072,13.884,0,1,0,67.476,0,1
SOFIS4_A8610A3439296D08,2024-03-01T08:00:00.0,0.782,13.766,0,4,0,67.69,135,1
SOFIS4_A8610A3439296D08,2024-03-01T08:00:00.0,0.544,13.704,95.4441,7,0,71.288,270,1
SOFIS2_A8610A3135428119,2024-03-01T09:00:00.0,0.06,13.042,77.5861,3,0,75.902,90,1
SOFIS2_A8610A3135428119,2024-03-01T09:00:00.0,0.81,14.688,626.437,7,0,69.41,270,1
SOFIS3_A8610A3135197407,2024-03-01T09:00:00.0,1.324,13.84,94.7065,6,0,69.712,225,1
SOFIS4_A8610A3439296D08,2024-03-01T09:00:00.0,0.544,13.704,95.4464,2,0,71.288,45,1
SOFIS4_A8610A3439296D08,2024-03-01T09:00:00.0,1.658,14.998,623.113,7,0,68.262,270,1
SOFIS2_A8610A3135428119,2024-03-01T10:00:00.0,0.81,14.688,626.438,3,0,69.41,90,1
SOFIS2_A8610A3135428119,2024-03-01T10:00:00.0,0.818,15.554,1167.64,7,0,65.754,270,1
SOFIS3_A8610A3135197407,2024-03-01T10:00:00.0,3.092,14.838,614.644,4,0,67.742,135,1
SOFIS4_A8610A3439296D08,2024-03-01T10:00:00.0,1.658,14.998,623.116,2,0,68.262,45,1
SOFIS4_A8610A3439296D08,2024-03-01T10:00:00.0,1.534,15.958,1171.25,7,0,64.582,270,1
SOFIS2_A8610A3135428119,2024-03-01T11:00:00.0,0.818,15.554,1167.63,3,0,65.754,90,1
SOFIS2_A8610A3135428119,2024-03-01T11:00:00.0,0.938,17.274,1869.06,7,0,60.432,270,1
SOFIS3_A8610A3135197407,2024-03-01T11:00:00.0,2.786,15.788,1173.36,3,0,64.698,90,1
SOFIS4_A8610A3439296D08,2024-03-01T11:00:00.0,1.534,15.958,1171.25,4,0,64.582,135,1
SOFIS4_A8610A3439296D08,2024-03-01T11:00:00.0,1.652,17.54,1843,7,0,59.514,270,1
SOFIS2_A8610A3135428119,2024-03-01T12:00:00.0,0.938,17.274,1869.06,3,0,60.432,90,1
SOFIS2_A8610A3135428119,2024-03-01T12:00:00.0,1.194,18.676,2160.94,7,0,56.682,270,1
SOFIS3_A8610A3135197407,2024-03-01T12:00:00.0,1.962,17.19,1859.83,2,0,60.428,45,1
SOFIS4_A8610A3439296D08,2024-03-01T12:00:00.0,1.652,17.54,1843,4,0,59.514,135,1
SOFIS4_A8610A3439296D08,2024-03-01T12:00:00.0,3.06,18.346,2142.12,7,0,57.606,270,1
SOFIS2_A8610A3135428119,2024-03-01T13:00:00.0,1.194,18.676,2160.94,2,0,56.682,45,1
SOFIS2_A8610A3135428119,2024-03-01T13:00:00.0,2.266,19.866,2213.77,7,0,54.772,270,1
SOFIS3_A8610A3135197407,2024-03-01T13:00:00.0,3.702,17.972,2150.4,1,0,58.716,0,1
SOFIS4_A8610A3439296D08,2024-03-01T13:00:00.0,3.06,18.346,2142.12,5,0,57.606,180,1
SOFIS4_A8610A3439296D08,2024-03-01T13:00:00.0,3.184,19.838,2213.77,7,0,54.48,270,1
SOFIS2_A8610A3135428119,2024-03-01T14:00:00.0,2.266,19.866,2213.76,5,0,54.772,180,1
SOFIS2_A8610A3135428119,2024-03-01T14:00:00.0,1.946,19.758,2212.98,7,0,53.65,270,1
SOFIS3_A8610A3135197407,2024-03-01T14:00:00.0,3.564,18.974,2209.82,2,0,56.11,45,1
SOFIS4_A8610A3439296D08,2024-03-01T14:00:00.0,3.184,19.838,2213.76,3,0,54.48,90,1
SOFIS4_A8610A3439296D08,2024-03-01T14:00:00.0,3.572,20.58,2116.73,7,0,51.118,270,1
SOFIS2_A8610A3135428119,2024-03-01T15:00:00.0,1.946,19.758,2212.97,2,0,53.65,45,1
SOFIS2_A8610A3135428119,2024-03-01T15:00:00.0,1.076,19.808,2213.77,6,0,52.796,225,1
SOFIS3_A8610A3135197407,2024-03-01T15:00:00.0,4.132,19.448,2213.76,2,0,53.96,45,1
SOFIS4_A8610A3439296D08,2024-03-01T15:00:00.0,3.572,20.58,2116.73,4,0,51.118,135,1
SOFIS4_A8610A3439296D08,2024-03-01T15:00:00.0,3.4,19.538,2019.04,7,0,53.332,270,1
SOFIS2_A8610A3135428119,2024-03-01T16:00:00.0,1.076,19.808,2213.76,2,0,52.796,45,1
SOFIS2_A8610A3135428119,2024-03-01T16:00:00.0,0.948,19.73,2081.96,7,0,52.486,270,1
SOFIS3_A8610A3135197407,2024-03-01T16:00:00.0,3.426,19.57,2072.06,2,0,53.018,45,1
SOFIS4_A8610A3439296D08,2024-03-01T16:00:00.0,3.4,19.538,2019.04,3,0,53.332,90,1
SOFIS4_A8610A3439296D08,2024-03-01T16:00:00.0,2.4575,20.045,1930.56,7,0,51.3375,270,1
SOFIS2_A8610A3135428119,2024-03-01T17:00:00.0,0.948,19.73,2081.95,2,0,52.486,45,1
SOFIS2_A8610A3135428119,2024-03-01T17:00:00.0,1.088,18.92,1825.46,7,0,54.814,270,1
SOFIS3_A8610A3135197407,2024-03-01T17:00:00.0,1.9075,19.96,2192.96,2,0,51.97,45,1
SOFIS4_A8610A3439296D08,2024-03-01T17:00:00.0,2.4575,20.045,1930.56,4,0,51.3375,135,1
SOFIS4_A8610A3439296D08,2024-03-01T17:00:00.0,1.936,20.756,1922.21,7,0,50.2,270,1
SOFIS2_A8610A3135428119,2024-03-01T18:00:00.0,1.088,18.92,1825.47,6,0,54.814,225,1
SOFIS2_A8610A3135428119,2024-03-01T18:00:00.0,1.254,17.118,762.25,7,0,60.528,270,1
SOFIS3_A8610A3135197407,2024-03-01T18:00:00.0,1.586,20.402,1664.42,2,0,51.106,45,1
SOFIS4_A8610A3439296D08,2024-03-01T18:00:00.0,1.936,20.756,1922.21,1,0,50.2,0,1
SOFIS4_A8610A3439296D08,2024-03-01T18:00:00.0,1.804,17.518,843.739,7,0,59.276,270,1
SOFIS2_A8610A3135428119,2024-03-01T19:00:00.0,1.254,17.118,762.252,6,0,60.528,225,1
SOFIS2_A8610A3135428119,2024-03-01T19:00:00.0,0.678,16.108,97.2399,7,0,63.98,270,1
SOFIS3_A8610A3135197407,2024-03-01T19:00:00.0,1.038,17.72,764.207,2,0,58.352,45,1
SOFIS4_A8610A3439296D08,2024-03-01T19:00:00.0,1.804,17.518,843.737,4,0,59.276,135,1
SOFIS4_A8610A3439296D08,2024-03-01T19:00:00.0,1.698,15.826,117.683,7,0,66.168,270,1
SOFIS2_A8610A3135428119,2024-03-01T20:00:00.0,0.678,16.108,97.2404,2,0,63.98,45,1
SOFIS2_A8610A3135428119,2024-03-01T20:00:00.0,1.486,15.498,0,7,0,67.558,270,1
SOFIS3_A8610A3135197407,2024-03-01T20:00:00.0,0.99,15.842,112.746,2,0,64.9,45,1
SOFIS4_A8610A3439296D08,2024-03-01T20:00:00.0,1.698,15.826,117.68,2,0,66.168,45,1
SOFIS4_A8610A3439296D08,2024-03-01T20:00:00.0,1.866,15.24,0,7,0,68.14,270,1
SOFIS2_A8610A3135428119,2024-03-01T21:00:00.0,1.486,15.498,0,3,0,67.558,90,1
SOFIS2_A8610A3135428119,2024-03-01T21:00:00.0,1.764,15.122,0,7,0,68.024,270,1
SOFIS3_A8610A3135197407,2024-03-01T21:00:00.0,1.176,15.064,0,4,0,68.282,135,1
SOFIS4_A8610A3439296D08,2024-03-01T21:00:00.0,1.866,15.24,0,4,0,68.14,135,1
SOFIS4_A8610A3439296D08,2024-03-01T21:00:00.0,2.57,14.892,0,7,0,67.93,270,1
SOFIS2_A8610A3135428119,2024-03-01T22:00:00.0,1.764,15.122,0,3,0,68.024,90,1
SOFIS2_A8610A3135428119,2024-03-01T22:00:00.0,1.304,14.792,0,7,0,67.622,270,1
SOFIS3_A8610A3135197407,2024-03-01T22:00:00.0,1.692,14.666,0,4,0,68.286,135,1
SOFIS4_A8610A3439296D08,2024-03-01T22:00:00.0,2.57,14.892,0,5,0,67.93,180,1
SOFIS4_A8610A3439296D08,2024-03-01T22:00:00.0,1.97,14.602,0,7,0,69,270,1
SOFIS2_A8610A3135428119,2024-03-01T23:00:00.0,1.304,14.792,0,3,0,67.622,90,1
SOFIS2_A8610A3135428119,2024-03-01T23:00:00.0,0.348,13.82,0,7,0,71.884,270,1
SOFIS3_A8610A3135197407,2024-03-01T23:00:00.0,1.554,14.382,0,2,0,69.25,45,1
SOFIS4_A8610A3439296D08,2024-03-01T23:00:00.0,1.97,14.602,0,3,0,69,90,1
SOFIS4_A8610A3439296D08,2024-03-01T23:00:00.0,1.076,13.75,0,7,0,71.81,270,1
SOFIS2_A8610A3135428119,2024-03-02T00:00:00.0,0.348,13.82,0,6,0,71.884,225,1
SOFIS2_A8610A3135428119,2024-03-02T00:00:00.0,0.756,14.34,0,7,0,71.74,270,1
SOFIS3_A8610A3135197407,2024-03-02T00:00:00.0,0.864,13.582,0,5,0,71.808,180,1
SOFIS4_A8610A3439296D08,2024-03-02T00:00:00.0,1.076,13.75,0,4,0,71.81,135,1
SOFIS4_A8610A3439296D08,2024-03-02T00:00:00.0,0.984,13.946,0,7,0,72.282,270,1
SOFIS2_A8610A3135428119,2024-03-02T01:00:00.0,0.756,14.34,0,3,0,71.74,90,1
SOFIS2_A8610A3135428119,2024-03-02T01:00:00.0,0.61,14.212,0,7,0,71.284,270,1
SOFIS3_A8610A3135197407,2024-03-02T01:00:00.0,0.788,13.932,0,3,0,71.706,90,1
SOFIS4_A8610A3439296D08,2024-03-02T01:00:00.0,0.984,13.946,0,5,0,72.282,180,1
SOFIS4_A8610A3439296D08,2024-03-02T01:00:00.0,1.306,13.9,0,7,0,72.692,270,1
SOFIS2_A8610A3135428119,2024-03-02T02:00:00.0,0.61,14.212,0,4,0,71.284,135,1
SOFIS2_A8610A3135428119,2024-03-02T02:00:00.0,0.456,13.924,0,7,0,70.69,270,1
SOFIS3_A8610A3135197407,2024-03-02T02:00:00.0,1.066,13.814,0,4,0,72.096,135,1
SOFIS4_A8610A3439296D08,2024-03-02T02:00:00.0,1.306,13.9,0,5,0,72.692,180,1
SOFIS4_A8610A3439296D08,2024-03-02T02:00:00.0,1.41,13.792,0,7,0,71.37,270,1
SOFIS2_A8610A3135428119,2024-03-02T03:00:00.0,0.456,13.924,0,4,0,70.69,135,1
SOFIS2_A8610A3135428119,2024-03-02T03:00:00.0,0.372,13.25,0,7,0,74.064,270,1
SOFIS3_A8610A3135197407,2024-03-02T03:00:00.0,1.256,13.644,0,4,0,71.126,135,1
SOFIS4_A8610A3439296D08,2024-03-02T03:00:00.0,1.41,13.792,0,2,0,71.37,45,1
SOFIS4_A8610A3439296D08,2024-03-02T03:00:00.0,1.504,13.08,0,7,0,75.144,270,1
SOFIS2_A8610A3135428119,2024-03-02T04:00:00.0,0.372,13.25,0,4,0,74.064,135,1
SOFIS2_A8610A3135428119,2024-03-02T04:00:00.0,1.066,13.696,0,7,0,72.268,270,1
SOFIS3_A8610A3135197407,2024-03-02T04:00:00.0,1.112,12.99,0,1,0,74.414,0,1
SOFIS4_A8610A3439296D08,2024-03-02T04:00:00.0,1.504,13.08,0,4,0,75.144,135,1
SOFIS4_A8610A3439296D08,2024-03-02T04:00:00.0,1.664,13.466,0,7,0,73.348,270,1
SOFIS2_A8610A3135428119,2024-03-02T05:00:00.0,1.066,13.696,0,4,0,72.268,135,1
SOFIS2_A8610A3135428119,2024-03-02T05:00:00.0,0.706,13.614,0,7,0,72.798,270,1
SOFIS3_A8610A3135197407,2024-03-02T05:00:00.0,1.558,13.384,0,3,0,72.774,90,1
SOFIS4_A8610A3439296D08,2024-03-02T05:00:00.0,1.664,13.466,0,2,0,73.348,45,1
SOFIS4_A8610A3439296D08,2024-03-02T05:00:00.0,1.594,13.372,0,7,0,74.68,270,1
SOFIS2_A8610A3135428119,2024-03-02T06:00:00.0,0.706,13.614,0,2,0,72.798,45,1
SOFIS2_A8610A3135428119,2024-03-02T06:00:00.0,0.832,13.618,0,7,0,72.016,270,1
SOFIS3_A8610A3135197407,2024-03-02T06:00:00.0,1.434,13.296,0,4,0,73.85,135,1
SOFIS4_A8610A3439296D08,2024-03-02T06:00:00.0,1.594,13.372,0,5,0,74.68,180,1
SOFIS4_A8610A3439296D08,2024-03-02T06:00:00.0,2.64,13.414,0,7,0,72.534,270,1
SOFIS2_A8610A3135428119,2024-03-02T07:00:00.0,0.832,13.618,0,2,0,72.016,45,1
SOFIS2_A8610A3135428119,2024-03-02T07:00:00.0,2.452,13.682,0,7,0,70.956,270,1
SOFIS3_A8610A3135197407,2024-03-02T07:00:00.0,2.296,13.32,0,4,0,72.108,135,1
SOFIS4_A8610A3439296D08,2024-03-02T07:00:00.0,2.64,13.414,0,2,0,72.534,45,1
SOFIS4_A8610A3439296D08,2024-03-02T07:00:00.0,3.336,13.52,0,7,0,72.24,270,1
SOFIS2_A8610A3135428119,2024-03-02T08:00:00.0,2.452,13.682,0,4,0,70.956,135,1
SOFIS2_A8610A3135428119,2024-03-02T08:00:00.0,2.212,13.792,82.712,7,0,70.564,270,1
SOFIS3_A8610A3135197407,2024-03-02T08:00:00.0,2.604,13.306,0,4,0,71.558,135,1
SOFIS4_A8610A3439296D08,2024-03-02T08:00:00.0,3.336,13.52,0,1,0,72.24,0,1
SOFIS4_A8610A3439296D08,2024-03-02T08:00:00.0,4.104,13.74,55.5309,7,0,71.172,270,1
SOFIS2_A8610A3135428119,2024-03-02T09:00:00.0,2.212,13.792,82.7135,4,0,70.564,135,1
SOFIS2_A8610A3135428119,2024-03-02T09:00:00.0,2.27,14.322,421.597,7,0,70.346,270,1
SOFIS3_A8610A3135197407,2024-03-02T09:00:00.0,3.236,13.588,53.8583,5,0,70.828,180,1
SOFIS4_A8610A3439296D08,2024-03-02T09:00:00.0,4.104,13.74,55.5272,2,0,71.172,45,1
SOFIS4_A8610A3439296D08,2024-03-02T09:00:00.0,3.204,14.136,343.81,7,0,71.246,270,1
SOFIS2_A8610A3135428119,2024-03-02T10:00:00.0,2.27,14.322,421.595,1,0,70.346,0,1
SOFIS2_A8610A3135428119,2024-03-02T10:00:00.0,2.65,15,1037.88,7,0,68.48,270,1
SOFIS3_A8610A3135197407,2024-03-02T10:00:00.0,2.916,14.03,333.657,4,0,70.518,135,1
SOFIS4_A8610A3439296D08,2024-03-02T10:00:00.0,3.204,14.136,343.806,2,0,71.246,45,1
SOFIS4_A8610A3439296D08,2024-03-02T10:00:00.0,3.628,14.906,911.687,7,0,68.414,270,1
SOFIS2_A8610A3135428119,2024-03-02T11:00:00.0,2.65,15,1037.88,2,0,68.48,45,1
SOFIS2_A8610A3135428119,2024-03-02T11:00:00.0,2.7575,15.59,1287.72,7,0,67.1875,270,1
SOFIS3_A8610A3135197407,2024-03-02T11:00:00.0,2.944,14.762,881.428,5,0,68.106,180,1
SOFIS4_A8610A3439296D08,2024-03-02T11:00:00.0,3.628,14.906,911.687,2,0,68.414,45,1
SOFIS4_A8610A3439296D08,2024-03-02T11:00:00.0,3.452,15.666,1284.49,7,0,67.008,270,1
SOFIS2_A8610A3135428119,2024-03-02T12:00:00.0,2.7575,15.59,1287.72,2,0,67.1875,45,1
SOFIS2_A8610A3135428119,2024-03-02T12:00:00.0,3.494,16.404,1954.17,7,0,63.34,270,1
SOFIS3_A8610A3135197407,2024-03-02T12:00:00.0,3.078,15.558,1257,4,0,66.516,135,1
SOFIS4_A8610A3439296D08,2024-03-02T12:00:00.0,3.452,15.666,1284.49,3,0,67.008,90,1
SOFIS4_A8610A3439296D08,2024-03-02T12:00:00.0,4.072,16.702,1793.36,7,0,63.398,270,1
SOFIS2_A8610A3135428119,2024-03-02T13:00:00.0,3.494,16.404,1954.17,3,0,63.34,90,1
SOFIS2_A8610A3135428119,2024-03-02T13:00:00.0,3.214,17.068,2090.77,7,0,62.102,270,1
SOFIS3_A8610A3135197407,2024-03-02T13:00:00.0,3.394,16.576,1754.17,4,0,62.568,135,1
SOFIS4_A8610A3439296D08,2024-03-02T13:00:00.0,4.072,16.702,1793.36,4,0,63.398,135,1
SOFIS4_A8610A3439296D08,2024-03-02T13:00:00.0,4.342,17.22,1924.52,7,0,62.854,270,1
SOFIS2_A8610A3135428119,2024-03-02T14:00:00.0,3.214,17.068,2090.76,4,0,62.102,135,1
